Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
12727,14725,34397,1328825,621285699,0.0,177313.0,100.0,100.0,0.0,32630.537974683542,177313.0,5332938.0,WWW.STARSNASHVILLE.ORG,159,7722259.0,STARS NASHVILLE,,39.39393939393939,45.45454545454545,,
12728,14728,34408,1329272,621354152,0.0,114213.0,100.0,100.0,0.0,19047.041916167665,114213.0,3295069.0,WWW.STAR-CENTER.ORG,168,3716558.0,STAR CENTER INC,,47.82608695652174,50.0,,0.0
12729,14729,34409,1329291,621356764,0.0,267808.0,100.0,100.0,0.0,33012.68421052631,267808.0,2776772.0,WWW.PEFCHATTANOOGA.ORG,77,4631214.0,CHATTANOOGAHAMILTON COUNTY PUBLICEDUCATION FUND,100.0,12.5,16.666666666666664,,
12730,14730,34410,1329331,621361904,164955.0,189900.0,13.135860979462874,50.0,50.0,22855.175,189900.0,2183269.0,WWW.TMHCA-TN.ORG,82,3533807.0,TENNESSEE MENTAL HEALTH CONSUMERSASSOCIATION,,50.0,50.0,,
12733,14734,34419,1329998,621466907,206090.25,204462.3333333333,-0.796193919988518,42.85714285714285,57.14285714285714,122114.66666666669,210585.0,7665596.0,WWW.FDSET.COM,58,9927175.0,FEDERAL DEFENDER SERVICES OFEASTERN TENNESSEE,60.0,21.428571428571427,44.44444444444444,,
12734,14735,34420,1330041,621474791,0.0,189710.0,100.0,100.0,0.0,23118.067924528303,189710.0,6315998.0,WWW.EMERALDYOUTH.ORG,266,5485195.0,EMERALD YOUTH FOUNDATION,,12.5,25.0,,
12739,14740,34427,1330531,621533400,211548.0,347460.0,39.11586945259886,50.0,50.0,47251.838323353295,347460.0,8450065.0,WWW.BLAKEFORD.COM,169,17185961.0,THE BLAKEFORD AT GREEN HILLS,60.0,33.33333333333333,50.0,,
12742,14743,34432,1330629,621543373,0.0,224110.0,100.0,100.0,0.0,25949.3870967742,224110.0,3441834.0,WWW.ESKNOXVILLE.ORG,125,6359666.0,THE EPISCOPAL SCHOOL OF KNOXVILLE,,42.85714285714285,40.0,,
12743,14744,34436,1330810,621563841,0.0,151802.0,100.0,100.0,0.0,46379.68627450981,151802.0,2517166.0,WWW.PROJECTREFLECT.ORG,52,4700384.0,PROJECT REFLECT INC,,25.0,20.0,,
12745,14746,34441,1330926,621576400,273411.0,0.0,-1.0,0.0,100.0,42326.074380165286,273411.0,5394866.0,WWW.TNVOICES.ORG,122,11111524.0,TENNESSEE VOICES FOR CHILDREN,,71.42857142857143,33.33333333333333,,
12748,14749,34446,1331072,621587327,168700.0,0.0,-1.0,0.0,100.0,46249.7962962963,168700.0,2666189.0,WWW.ELEPHANTS.COM,55,4598007.0,THE ELEPHANT SANCTUARY IN TENNESSEE,,100.0,33.33333333333333,,
12750,14752,34449,1331219,621603091,0.0,211616.5,100.0,100.0,0.0,30325.22448979592,233311.0,1909169.0,,51,3906250.0,UNITED FOOD & COMMERCIAL WORKERSLOCAL 1995,,,25.0,,
12751,14753,34450,1331234,621604765,163345.0,323153.5,49.45281421986765,66.66666666666666,33.33333333333333,22271.045649072752,163345.0,15775348.0,WWW.SUNRISEGROUP.ORG,704,23255068.0,SUNRISE COMMUNITY OF TENNESSEE INC,100.0,0.0,50.0,,
12753,14756,34454,1331410,621623114,161168.0,1242584.3333333333,87.02961274526504,75.0,25.0,60482.76170212766,301896.0,14515345.0,https://www.covenanthomecareandhospice.com,239,17855047.0,Covenant HomeCare,60.0,28.57142857142857,20.0,,
12754,14757,34457,1331495,621631652,155839.0,235361.5,33.78738663715178,66.66666666666666,33.33333333333333,73082.53846153847,309451.0,4426854.0,WWW.WPLN.ORG,55,8092094.0,NASHVILLE PUBLIC RADIO,100.0,52.0,50.0,,
12756,14760,34461,1331792,621665314,233427.0,0.0,-1.0,0.0,100.0,33421.56779661017,233427.0,12064662.0,ACCESSGROUPINC.ORG,355,17821096.0,ACCESS GROUP INC,,66.66666666666666,50.0,,
12757,14761,34462,1331871,621674308,253128.5,235281.2857142857,-7.585479750984993,63.63636363636363,36.36363636363637,41215.47622478386,382927.0,59473996.0,WWW.CENTERSTONE.ORG,1399,105417397.0,CENTERSTONE OF TENNESSEE INC,40.0,75.0,37.5,100.0,
12758,14763,34473,1332674,621761850,0.0,230551.3333333333,100.0,100.0,0.0,31597.12098765432,274600.0,13488488.0,WWW.SGIS.ORG,408,20730211.0,ST GEORGE'S INDEPENDENT SCHOOL,20.0,30.76923076923077,33.33333333333333,,0.0
12759,14764,34476,1332765,621770620,176974.0,0.0,-1.0,0.0,100.0,26390.69387755102,176974.0,1470118.0,WWW.BELCOURT.ORG,50,2915652.0,BELCOURT THEATRE INC,,26.666666666666668,80.0,,
12763,14768,34487,1333372,621820576,0.0,269981.0,100.0,100.0,0.0,23452.809891808345,269981.0,30617917.0,WWW.OCOEEFOUNDATION.ORG,1295,65905921.0,OCOEE FOUNDATION INC,,20.0,66.66666666666666,,
12764,14769,34488,1333443,621827185,184158.75,306339.0,39.884001057651815,20.0,80.0,22008.65285996055,306339.0,12201361.0,WWW.VILLAGE-GERMANTOWN.COM,512,24494754.0,THE VILLAGE AT GERMANTOWN INC,100.0,33.33333333333333,40.0,,
12765,14772,34498,1333965,621867910,0.0,302516.0,100.0,100.0,0.0,44405.06451612903,302516.0,3055630.0,NMAAM.ORG,63,10944465.0,THE NATIONAL MUSEUM OF AFRICAN AMERICANMUSIC,0.0,53.333333333333336,50.0,,
12767,14774,34501,1333999,621870279,233967.5,239436.75,2.284214933588933,66.66666666666666,33.33333333333333,86659.83064516129,265230.0,44220936.0,MYBVI.ORG,502,47977024.0,RETIREE RESOURCES CORPORATION,40.0,33.33333333333333,0.0,,
12769,14776,34505,1334145,626015885,0.0,205115.0,100.0,100.0,0.0,20289.25,205115.0,2964453.0,WWW.MEMPHISSYMPHONY.ORG,137,4582397.0,MEMPHIS SYMPHONY ORCHESTRA INC,0.0,21.052631578947366,50.0,,
12770,14777,34506,1334215,626039479,304090.71428571426,285651.44444444444,-6.455164221953033,56.25,43.75,67704.32673267326,755332.0,79919005.0,WWW.ECU.ORG,1127,342469069.0,EASTMAN CREDIT UNION,40.0,28.57142857142857,30.76923076923077,,0.0
12771,14778,34507,1334222,626040210,248550.0,0.0,-1.0,0.0,100.0,49181.085106382976,248550.0,4871572.0,WWW.OHCU.ORG,95,12481869.0,OLD HICKORY CREDIT UNION,,30.0,100.0,,
