Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
11503,13304,31512,1224812,472097494,157690.0,0.0,-1.0,0.0,100.0,44545.5,157690.0,2474056.0,www.translifeline.org,53,4996497.0,TranslifelineDBA Trans Lifeline,,50.0,87.5,,
11507,13308,31522,1225857,472231080,290464.0,476131.3333333333,38.994983176910566,85.71428571428571,14.285714285714285,106321.58823529413,793182.0,13992054.0,WWW.ALTIUSINSTITUTE.ORG,109,44158765.0,ALTIUS INSTITUTE FOR BIOMEDICAL SCIENCES,0.0,0.0,50.0,,
11508,13309,31528,1226803,472348577,160539.0,0.0,-1.0,0.0,100.0,33843.416666666664,160539.0,2597265.0,THEJUSTONEPROJECT.ORG,73,14881240.0,THE JUST ONE PROJECT,,0.0,60.0,,
11511,13312,31536,1227800,472475870,268306.4,201838.0,-32.931558973037795,54.54545454545454,45.45454545454545,90846.06611570247,438239.0,13544934.0,WWW.USCENTERFORSAFESPORT.ORG,132,23761288.0,UNITED STATES CENTER FOR SAFESPORT,20.0,62.5,83.33333333333334,100.0,
11513,13314,31540,1228253,472535198,159878.0,166574.33333333334,4.020027095010641,75.0,25.0,62861.07339449541,213039.0,7511458.0,SAPREA.ORG,113,9210318.0,SAPREA,100.0,42.85714285714285,0.0,0.0,50.0
11514,13315,31543,1228900,472624854,493038.0,444483.0,-10.923927349302447,80.0,20.0,,0.0,4300685.0,WWW.CPLC.ORG,104,10475920.0,CPLC NEVADA INC,0.0,33.33333333333333,33.33333333333333,,
11515,13316,31549,1229741,472775340,130112.0,0.0,-1.0,0.0,100.0,78300.78082191781,130112.0,5846069.0,,74,17574862.0,MTPC LLC,,20.0,33.33333333333333,,
11516,13318,31553,1230513,472890521,198840.0,178128.0,-11.62759364052816,50.0,50.0,39504.58075601375,198840.0,11872801.0,THELEGACYSENIORCOMMUNITIES.ORG,293,20044250.0,The Legacy Midtown Park Inc,60.0,23.07692307692308,60.0,33.33333333333333,
11518,13322,31585,1233308,473334579,178522.0,0.0,-1.0,0.0,100.0,60816.02479338843,178522.0,7537261.0,WWW.THEPRIMARYSCHOOL.ORG,122,11585500.0,THE PRIMARY SCHOOL - EAST PALO ALTO,100.0,66.66666666666666,75.0,,
11521,13328,31592,1234602,473539943,249121.8571428572,294952.0,15.538169891081557,22.22222222222222,77.77777777777779,56675.848837209305,191436.0,5714261.0,HTTPS://ODESSA.CONTINUECARE.ORG,95,11118174.0,ContinueCare Hospital at Odessa Inc,80.0,50.0,75.0,,
11522,13329,31593,1234721,473558984,0.0,196363.0,100.0,100.0,0.0,23486.28571428572,196363.0,2498019.0,WWW.COMMUNITYDAY.ORG,99,5210444.0,HERSHORIN SCHIFF DAY SCHOOLS OFTOMORROW INC,,53.84615384615385,40.0,,
11523,13330,31596,1235250,473641754,254620.57142857145,441091.8571428572,42.27493269137656,50.0,50.0,64515.95406360424,501246.0,21736337.0,WWW.C2CINC.COM,297,38806145.0,C2C INNOVATIVE SOLUTIONS INC,20.0,0.0,50.0,80.0,
11524,13331,31598,1235621,473706052,153177.0,176389.0,13.159550765637311,50.0,50.0,75013.35555555555,176389.0,7080768.0,HTTP://EQUIPOACADEMY.ORG/,92,8663553.0,EQUIPO ACADEMY,100.0,50.0,80.0,,
11525,13332,31600,1235766,473730147,154840.0,203109.5,23.765259625965303,66.66666666666666,33.33333333333333,51659.8,238639.0,4435544.0,WWW.NATIVEPARTNERSHIP.ORG,78,25118622.0,Partnership with Native Americans,50.0,100.0,50.0,,
11529,13336,31615,1236829,473885464,213961.0,413166.0,48.21427707023327,50.0,50.0,,0.0,1535275.0,WWW.OKSTATEFAIR.COM,152,5368754.0,IMPACT CATERING CO,,,25.0,,
11530,13339,31626,1237578,473997182,177408.5,216978.4,18.236792233696992,83.33333333333334,16.666666666666664,117891.98529411764,350787.0,10541256.0,WWW.STEPHENSONTECHNOLOGIES.ORG,80,13311133.0,STEPHENSON TECHNOLOGIES CORPORATION,20.0,50.0,0.0,33.33333333333333,
11531,13340,31632,1237990,474054283,150182.0,0.0,-1.0,0.0,100.0,40828.56204379562,150182.0,5743695.0,https://ckcs.net,138,11538019.0,Parker Core Knowledge Inc,,33.33333333333333,66.66666666666666,,
11534,13344,31643,1238480,474121914,184753.2,164600.0,-12.243742405832329,16.666666666666664,83.33333333333334,74140.68501529052,216997.0,25332370.0,WWW.SAGEOAK.EDUCATION,333,45185778.0,SAGE OAK CHARTER SCHOOL,80.0,33.33333333333333,33.33333333333333,,
11535,13345,31646,1238766,474164197,269177.75,241381.66666666663,-11.515407825780754,60.0,40.0,46124.60732984293,333057.0,28954401.0,,583,94073514.0,SEIU LOCAL 2015,40.0,26.01626016260163,50.0,0.0,
11536,13347,31650,1239619,474286845,174396.0,0.0,-1.0,0.0,100.0,52950.812646370025,208363.0,23481977.0,WWW.ILEADSCHOOLS.ORG,432,46464357.0,ILEAD CALIFORNIA CHARTERS 1,100.0,50.0,66.66666666666666,,
11537,13348,31656,1240185,474365749,229494.0,0.0,-1.0,0.0,100.0,49442.59292035399,229494.0,5816507.0,www.thealamo.org,114,41398235.0,Alamo Trust Inc (Formerly Alamo Complex Management),,0.0,80.0,,
11539,13350,31663,1240595,474418994,193159.0,236580.6,18.353829519411143,83.33333333333334,16.666666666666664,23301.76307692308,452477.0,8949135.0,WWW.CARLTONWOODS.COM,331,21631805.0,CW OPERATING COMPANY INC DBATHE CLUB AT CARLTON WOODS,60.0,12.5,25.0,,
11540,13352,31669,1241817,474577793,222421.0,156830.0,-41.822993049799145,50.0,50.0,18344.22018348624,222421.0,2378771.0,EXCELSIORCHARTERSCHOOLSFOUNDATION.COM,111,3396344.0,EXCELSIOR CHARTER GROUP,0.0,100.0,66.66666666666666,,
11541,13353,31670,1241858,474584314,221923.0,336791.0,34.10661211255645,50.0,50.0,27021.303278688523,165856.0,3462455.0,,126,6534147.0,Emerald Spring Hill Inc,100.0,16.666666666666664,25.0,,
11542,13354,31671,1242094,474616102,183397.75,0.0,-1.0,0.0,100.0,75463.43859649122,227824.0,5035007.0,WWW.TALKINGPTS.ORG,61,18603925.0,TALKINGPOINTS,75.0,,25.0,,
11543,13355,31674,1242406,474654897,294559.3333333333,374467.2,21.33908301359016,62.5,37.5,54215.69672131148,559039.0,22598959.0,WWW.WELLFOUND.ORG,374,22157154.0,ALLIANCE FOR SOUTH SOUND HEALTH,80.0,75.0,20.0,0.0,
11544,13356,31678,1243198,474755353,309313.6666666667,289207.0,-6.952344399225013,25.0,75.0,18807.035812672177,497393.0,8044102.0,WWW.JEWISHHOMELIFE.ORG,367,15022015.0,JEWISH HOME LIFE COMMUNITIES INC,100.0,23.07692307692308,57.14285714285714,,
11545,13357,31685,1244270,474889313,0.0,210621.66666666663,100.0,100.0,0.0,24300.3738317757,297069.0,3232005.0,WWW.QUARRYGOLFNAPLES.COM,110,5952672.0,QUARRY GOLF CLUB INC,0.0,20.0,16.666666666666664,,
11546,13358,31688,1244396,474907363,236207.0,297486.6666666667,20.5991304932434,75.0,25.0,,0.0,5905703.0,WWW.COLORADOCOALITION.ORG,104,13919364.0,Colorado Coalition for the Homeless GroupReturn,100.0,33.33333333333333,33.33333333333333,,
